onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.826025	1	SS45	 1	0pStop           	1	0	   0	    NaN
 10.8117	1	SS45	 2	StopTrialResponse	0	1	 0.5	538.931
16.80795	1	SS45	 3	0pStop           	1	0	   0	    NaN
27.30893	1	SS45	 4	StopTrialResponse	0	1	0.75	441.725
33.30444	1	SS45	 5	25pStop          	1	0	0.25	    NaN
46.81423	1	SS45	 6	100pGo           	0	1	   1	479.145
55.80812	1	SS45	 7	25pStop          	1	0	0.25	    NaN
 66.3063	1	SS45	 8	100pStop         	1	0	   1	    NaN
72.30409	1	SS45	 9	100pGo           	0	1	   1	 437.47
75.30422	1	SS45	10	0pStop           	1	0	   0	    NaN
87.31227	1	SS45	11	100pGo           	0	1	   1	538.882
93.30635	1	SS45	12	100pGo           	0	1	   1	537.883
97.80773	1	SS45	13	0pStop           	1	0	   0	    NaN
111.3126	1	SS45	14	100pGo           	0	1	   1	524.622
123.3128	1	SS45	15	50pStop          	1	0	 0.5	    NaN
129.3049	1	SS45	16	0pStop           	1	0	   0	    NaN
136.8101	1	SS45	17	StopTrialResponse	0	1	0.75	499.265
141.3121	1	SS45	18	50pStop          	1	0	 0.5	    NaN
144.3118	1	SS45	19	StopTrialResponse	0	1	0.75	511.468
156.3118	1	SS45	20	100pGo           	0	1	   1	534.748
 160.808	1	SS45	21	25pStop          	1	0	0.25	    NaN
166.8145	1	SS45	22	25pStop          	1	0	0.25	    NaN
172.8081	1	SS45	23	25pStop          	1	0	0.25	    NaN
175.8078	1	SS45	24	100pGo           	0	1	   1	486.019
178.8081	1	SS45	25	25pStop          	1	0	0.25	    NaN
183.3143	1	SS45	26	StopTrialResponse	0	1	0.75	537.727
187.8076	1	SS45	27	25pStop          	1	0	0.25	    NaN
192.3142	1	SS45	28	50pStop          	1	0	 0.5	    NaN
196.8086	1	SS45	29	StopTrialResponse	0	1	0.75	509.042
205.8144	1	SS45	30	StopTrialResponse	0	1	 0.5	 539.69
216.3266	1	SS45	31	25pStop          	1	0	0.25	    NaN
228.3189	1	SS45	32	StopTrialResponse	0	1	 0.5	538.299
232.8181	1	SS45	33	0pStop           	1	0	   0	    NaN
238.8146	1	SS45	34	100pGo           	0	1	   1	461.838
246.3129	1	SS45	35	25pStop          	1	0	0.25	    NaN
250.8082	1	SS45	36	0pStop           	1	0	   0	    NaN
255.3124	1	SS45	37	StopTrialResponse	0	1	0.75	383.684
258.3139	1	SS45	38	75pStop          	1	0	0.75	    NaN
262.8082	1	SS45	39	100pGo           	0	1	   1	537.927
267.3117	1	SS45	40	25pStop          	1	0	0.25	    NaN
274.8148	1	SS45	41	StopTrialResponse	0	1	0.75	539.608
277.8086	1	SS45	42	100pGo           	0	1	   1	537.655
282.3127	1	SS45	43	StopTrialResponse	0	1	0.75	539.116
286.8167	1	SS45	44	StopTrialResponse	0	1	0.75	538.991
292.8161	1	SS45	45	50pStop          	1	0	 0.5	    NaN
297.3118	1	SS45	46	StopTrialResponse	0	1	0.75	539.757
310.8177	1	SS45	47	100pGo           	0	1	   1	531.672
315.3118	1	SS45	48	StopTrialResponse	0	1	0.75	539.087
325.8208	1	SS45	49	0pStop           	1	0	   0	    NaN
330.3127	1	SS45	50	0pStop           	1	0	   0	    NaN
333.3124	1	SS45	51	25pStop          	1	0	0.25	    NaN
336.3126	1	SS45	52	25pStop          	1	0	0.25	    NaN
340.8163	1	SS45	53	0pStop           	1	0	   0	    NaN
345.3129	1	SS45	54	100pGo           	0	1	   1	539.363
355.8185	1	SS45	55	0pStop           	1	0	   0	    NaN
358.8214	1	SS45	56	100pGo           	0	1	   1	538.361
 364.818	1	SS45	57	StopTrialResponse	0	1	0.75	 516.47
370.8164	1	SS45	58	25pStop          	1	0	0.25	    NaN
379.8164	1	SS45	59	StopTrialResponse	0	1	0.75	537.649
384.3121	1	SS45	60	50pStop          	1	0	 0.5	    NaN
388.8158	1	SS45	61	50pStop          	1	0	 0.5	    NaN
391.8195	1	SS45	62	100pGo           	0	1	   1	537.604
405.3119	1	SS45	63	0pStop           	1	0	   0	    NaN
411.3121	1	SS45	64	50pStop          	1	0	 0.5	    NaN
 423.326	1	SS45	65	0pStop           	1	0	   0	    NaN
429.3125	1	SS45	66	50pStop          	1	0	 0.5	    NaN
435.3225	1	SS45	67	0pStop           	1	0	   0	    NaN
439.8165	1	SS45	68	StopTrialResponse	0	1	0.75	486.156
447.3254	1	SS45	69	25pStop          	1	0	0.25	    NaN
453.3205	1	SS45	70	0pStop           	1	0	   0	    NaN
457.8162	1	SS45	71	50pStop          	1	0	 0.5	    NaN
471.3379	1	SS45	72	StopTrialResponse	0	1	 0.5	538.447
478.8228	1	SS45	73	StopTrialResponse	0	1	 0.5	539.548
487.8187	1	SS45	74	25pStop          	1	0	0.25	    NaN
492.3207	1	SS45	75	50pStop          	1	0	 0.5	    NaN
