onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
 1.82169	1	SS35	 1	100pGo           	0	1	   1	538.318
13.81752	1	SS35	 2	StopTrialResponse	0	1	0.75	538.396
18.31692	1	SS35	 3	100pGo           	0	1	   1	537.616
25.80727	1	SS35	 4	25pStop          	1	0	0.25	    NaN
34.81413	1	SS35	 5	100pGo           	0	1	   1	539.217
48.32884	1	SS35	 6	0pStop           	1	0	   0	    NaN
54.31186	1	SS35	 7	StopTrialResponse	0	1	0.75	537.874
60.31137	1	SS35	 8	StopTrialResponse	0	1	0.75	539.006
67.81487	1	SS35	 9	100pGo           	0	1	   1	539.553
72.30929	1	SS35	10	StopTrialResponse	0	1	0.75	537.869
81.31893	1	SS35	11	100pGo           	0	1	   1	539.733
87.31147	1	SS35	12	25pStop          	1	0	0.25	    NaN
 99.3189	1	SS35	13	0pStop           	1	0	   0	    NaN
103.8181	1	SS35	14	25pStop          	1	0	0.25	    NaN
109.8162	1	SS35	15	StopTrialResponse	0	1	0.75	537.556
114.3114	1	SS35	16	0pStop           	1	0	   0	    NaN
126.3168	1	SS35	17	StopTrialResponse	0	1	 0.5	538.564
135.3107	1	SS35	18	25pStop          	1	0	0.25	    NaN
139.8174	1	SS35	19	100pGo           	0	1	   1	537.774
145.8177	1	SS35	20	0pStop           	1	0	   0	    NaN
150.3102	1	SS35	21	StopTrialResponse	0	1	0.75	 540.17
153.3086	1	SS35	22	50pStop          	1	0	 0.5	    NaN
157.8229	1	SS35	23	StopTrialResponse	0	1	 0.5	537.739
162.3042	1	SS35	24	25pStop          	1	0	0.25	    NaN
169.8191	1	SS35	25	StopTrialResponse	0	1	0.75	537.962
 181.813	1	SS35	26	0pStop           	1	0	   0	    NaN
192.3115	1	SS35	27	100pGo           	0	1	   1	537.949
196.8256	1	SS35	28	25pStop          	1	0	0.25	    NaN
201.3135	1	SS35	29	StopTrialResponse	0	1	 0.5	538.006
207.3086	1	SS35	30	StopTrialResponse	0	1	0.75	538.848
211.8162	1	SS35	31	0pStop           	1	0	   0	    NaN
216.3094	1	SS35	32	100pGo           	0	1	   1	539.659
219.3171	1	SS35	33	25pStop          	1	0	0.25	    NaN
222.3101	1	SS35	34	25pStop          	1	0	0.25	    NaN
235.8278	1	SS35	35	StopTrialResponse	0	1	 0.5	539.662
249.3195	1	SS35	36	StopTrialResponse	0	1	0.75	539.757
255.3216	1	SS35	37	StopTrialResponse	0	1	0.75	 539.24
261.3188	1	SS35	38	0pStop           	1	0	   0	    NaN
265.8233	1	SS35	39	StopTrialResponse	0	1	0.75	539.551
268.8142	1	SS35	40	50pStop          	1	0	 0.5	    NaN
274.8151	1	SS35	41	100pGo           	0	1	   1	538.719
280.8206	1	SS35	42	0pStop           	1	0	   0	    NaN
286.8142	1	SS35	43	50pStop          	1	0	 0.5	    NaN
291.3179	1	SS35	44	StopTrialResponse	0	1	 0.5	537.837
295.8158	1	SS35	45	100pGo           	0	1	   1	539.809
300.3188	1	SS35	46	100pGo           	0	1	   1	538.455
304.8129	1	SS35	47	0pStop           	1	0	   0	    NaN
307.8218	1	SS35	48	50pStop          	1	0	 0.5	    NaN
319.8219	1	SS35	49	StopTrialResponse	0	1	0.75	538.034
330.3258	1	SS35	50	25pStop          	1	0	0.25	    NaN
340.8312	1	SS35	51	25pStop          	1	0	0.25	    NaN
345.3197	1	SS35	52	25pStop          	1	0	0.25	    NaN
349.8131	1	SS35	53	50pStop          	1	0	 0.5	    NaN
355.8226	1	SS35	54	100pGo           	0	1	   1	539.149
366.3182	1	SS35	55	0pStop           	1	0	   0	    NaN
379.8137	1	SS35	56	0pStop           	1	0	   0	    NaN
387.3137	1	SS35	57	StopTrialResponse	0	1	 0.5	538.362
397.8154	1	SS35	58	StopTrialResponse	0	1	0.75	538.696
402.3184	1	SS35	59	100pGo           	0	1	   1	539.535
405.3127	1	SS35	60	50pStop          	1	0	 0.5	    NaN
409.8178	1	SS35	61	StopTrialResponse	0	1	0.75	537.904
414.3115	1	SS35	62	25pStop          	1	0	0.25	    NaN
418.8309	1	SS35	63	StopTrialResponse	0	1	0.75	538.554
432.3183	1	SS35	64	0pStop           	1	0	   0	    NaN
438.3183	1	SS35	65	StopTrialResponse	0	1	 0.5	538.176
441.3192	1	SS35	66	0pStop           	1	0	   0	    NaN
444.3179	1	SS35	67	25pStop          	1	0	0.25	    NaN
447.3178	1	SS35	68	100pGo           	0	1	   1	537.528
456.3327	1	SS35	69	StopTrialResponse	0	1	 0.5	538.532
463.8222	1	SS35	70	100pGo           	0	1	   1	539.323
468.3212	1	SS35	71	0pStop           	1	0	   0	    NaN
472.8222	1	SS35	72	50pStop          	1	0	 0.5	    NaN
475.8281	1	SS35	73	0pStop           	1	0	   0	    NaN
484.8227	1	SS35	74	25pStop          	1	0	0.25	    NaN
490.8327	1	SS35	75	25pStop          	1	0	0.25	    NaN
