onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.812996	1	SS42	 1	100pGo           	0	1	   1	539.781
 9.32162	1	SS42	 2	25pStop          	1	0	0.25	    NaN
16.80608	1	SS42	 3	0pStop           	1	0	   0	    NaN
19.80448	1	SS42	 4	StopTrialResponse	0	1	0.75	538.919
31.81488	1	SS42	 5	StopTrialResponse	0	1	0.75	 537.82
37.80728	1	SS42	 6	StopTrialResponse	0	1	0.75	540.028
 45.3212	1	SS42	 7	StopTrialResponse	0	1	0.75	538.109
58.80599	1	SS42	 8	0pStop           	1	0	   0	    NaN
69.30915	1	SS42	 9	StopTrialResponse	0	1	0.25	 538.32
75.31281	1	SS42	10	StopTrialResponse	0	1	 0.5	539.008
84.31459	1	SS42	11	100pGo           	0	1	   1	538.628
88.80678	1	SS42	12	100pGo           	0	1	   1	538.401
97.80634	1	SS42	13	StopTrialResponse	0	1	 0.5	537.554
102.3214	1	SS42	14	StopTrialResponse	0	1	 0.5	538.857
106.8088	1	SS42	15	StopTrialResponse	0	1	0.25	538.842
115.8058	1	SS42	16	StopTrialResponse	0	1	0.25	539.413
121.8077	1	SS42	17	100pGo           	0	1	   1	537.819
126.3111	1	SS42	18	0pStop           	1	0	   0	    NaN
 138.318	1	SS42	19	0pStop           	1	0	   0	    NaN
142.8127	1	SS42	20	StopTrialResponse	0	1	0.25	539.675
147.3101	1	SS42	21	100pGo           	0	1	   1	537.623
157.8134	1	SS42	22	StopTrialResponse	0	1	0.75	538.018
160.8196	1	SS42	23	100pGo           	0	1	   1	538.101
165.3098	1	SS42	24	0pStop           	1	0	   0	    NaN
168.3097	1	SS42	25	StopTrialResponse	0	1	0.75	538.677
171.3132	1	SS42	26	StopTrialResponse	0	1	 0.5	538.124
177.3114	1	SS42	27	StopTrialResponse	0	1	 0.5	538.278
181.8101	1	SS42	28	StopTrialResponse	0	1	 0.5	538.041
186.3113	1	SS42	29	StopTrialResponse	0	1	 0.5	539.048
190.8249	1	SS42	30	100pGo           	0	1	   1	537.957
193.8085	1	SS42	31	25pStop          	1	0	0.25	    NaN
 207.321	1	SS42	32	100pGo           	0	1	   1	539.287
 213.319	1	SS42	33	StopTrialResponse	0	1	0.75	539.091
222.3176	1	SS42	34	StopTrialResponse	0	1	0.75	538.426
226.8172	1	SS42	35	0pStop           	1	0	   0	    NaN
231.3187	1	SS42	36	StopTrialResponse	0	1	 0.5	539.234
238.8098	1	SS42	37	0pStop           	1	0	   0	    NaN
244.8152	1	SS42	38	StopTrialResponse	0	1	0.75	 538.91
255.3112	1	SS42	39	StopTrialResponse	0	1	 0.5	537.891
261.3171	1	SS42	40	25pStop          	1	0	0.25	    NaN
265.8138	1	SS42	41	StopTrialResponse	0	1	0.75	539.657
270.3178	1	SS42	42	25pStop          	1	0	0.25	    NaN
282.3093	1	SS42	43	StopTrialResponse	0	1	 0.5	 539.36
285.3091	1	SS42	44	25pStop          	1	0	0.25	    NaN
295.8232	1	SS42	45	StopTrialResponse	0	1	0.75	539.457
301.8259	1	SS42	46	100pGo           	0	1	   1	539.607
315.3246	1	SS42	47	25pStop          	1	0	0.25	    NaN
319.8241	1	SS42	48	75pStop          	1	0	0.75	    NaN
324.3207	1	SS42	49	0pStop           	1	0	   0	    NaN
328.8178	1	SS42	50	25pStop          	1	0	0.25	    NaN
331.8175	1	SS42	51	100pGo           	0	1	   1	460.337
336.3219	1	SS42	52	StopTrialResponse	0	1	 0.5	538.512
348.3203	1	SS42	53	100pStop         	1	0	   1	    NaN
351.3249	1	SS42	54	StopTrialResponse	0	1	0.75	538.831
357.3181	1	SS42	55	25pStop          	1	0	0.25	    NaN
361.8141	1	SS42	56	100pGo           	0	1	   1	538.691
367.8173	1	SS42	57	StopTrialResponse	0	1	 0.5	537.712
373.8174	1	SS42	58	0pStop           	1	0	   0	    NaN
378.3173	1	SS42	59	0pStop           	1	0	   0	    NaN
382.8248	1	SS42	60	0pStop           	1	0	   0	    NaN
396.3139	1	SS42	61	0pStop           	1	0	   0	    NaN
402.3174	1	SS42	62	StopTrialResponse	0	1	 0.5	473.867
415.8098	1	SS42	63	0pStop           	1	0	   0	    NaN
424.8086	1	SS42	64	25pStop          	1	0	0.25	    NaN
 430.822	1	SS42	65	0pStop           	1	0	   0	    NaN
436.8157	1	SS42	66	100pGo           	0	1	   1	538.932
441.3206	1	SS42	67	100pGo           	0	1	   1	537.939
 447.318	1	SS42	68	100pGo           	0	1	   1	537.526
 459.336	1	SS42	69	StopTrialResponse	0	1	 0.5	537.844
469.8234	1	SS42	70	StopTrialResponse	0	1	0.75	539.309
474.3221	1	SS42	71	StopTrialResponse	0	1	 0.5	538.133
 477.315	1	SS42	72	StopTrialResponse	0	1	0.75	539.135
481.8217	1	SS42	73	0pStop           	1	0	   0	    NaN
489.3192	1	SS42	74	StopTrialResponse	0	1	0.25	539.209
493.8214	1	SS42	75	25pStop          	1	0	0.25	    NaN
