onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
 1.81775	1	SS40	 1	25pStop          	1	0	0.25	    NaN
10.81135	1	SS40	 2	StopTrialResponse	0	1	 0.5	538.646
15.30641	1	SS40	 3	0pStop           	1	0	   0	    NaN
19.80372	1	SS40	 4	0pStop           	1	0	   0	    NaN
 24.3031	1	SS40	 5	100pGo           	0	1	   1	538.014
30.30681	1	SS40	 6	StopTrialResponse	0	1	 0.5	538.327
40.81451	1	SS40	 7	StopTrialResponse	0	1	 0.5	539.061
45.30856	1	SS40	 8	StopTrialResponse	0	1	0.75	538.703
54.31821	1	SS40	 9	0pStop           	1	0	   0	    NaN
58.80453	1	SS40	10	100pGo           	0	1	   1	538.832
70.81795	1	SS40	11	100pGo           	0	1	   1	537.672
75.31001	1	SS40	12	100pGo           	0	1	   1	538.746
 82.8044	1	SS40	13	StopTrialResponse	0	1	 0.5	537.983
91.81305	1	SS40	14	100pGo           	0	1	   1	539.236
 100.803	1	SS40	15	25pStop          	1	0	0.25	    NaN
105.3068	1	SS40	16	StopTrialResponse	0	1	0.75	537.577
111.3062	1	SS40	17	0pStop           	1	0	   0	    NaN
117.3104	1	SS40	18	0pStop           	1	0	   0	    NaN
 121.821	1	SS40	19	StopTrialResponse	0	1	0.25	539.247
 127.813	1	SS40	20	25pStop          	1	0	0.25	    NaN
141.3192	1	SS40	21	100pGo           	0	1	   1	538.206
151.8058	1	SS40	22	0pStop           	1	0	   0	    NaN
162.3062	1	SS40	23	0pStop           	1	0	   0	    NaN
168.3092	1	SS40	24	50pStop          	1	0	 0.5	    NaN
171.3102	1	SS40	25	50pStop          	1	0	 0.5	    NaN
 183.317	1	SS40	26	StopTrialResponse	0	1	0.75	538.579
186.3152	1	SS40	27	25pStop          	1	0	0.25	    NaN
190.8106	1	SS40	28	StopTrialResponse	0	1	0.75	538.418
195.3207	1	SS40	29	25pStop          	1	0	0.25	    NaN
207.3249	1	SS40	30	StopTrialResponse	0	1	 0.5	539.741
 213.315	1	SS40	31	50pStop          	1	0	 0.5	    NaN
217.8128	1	SS40	32	0pStop           	1	0	   0	    NaN
220.8142	1	SS40	33	25pStop          	1	0	0.25	    NaN
225.3153	1	SS40	34	StopTrialResponse	0	1	 0.5	538.463
238.8155	1	SS40	35	StopTrialResponse	0	1	0.75	538.197
249.3175	1	SS40	36	100pGo           	0	1	   1	538.815
262.8236	1	SS40	37	25pStop          	1	0	0.25	    NaN
270.3159	1	SS40	38	25pStop          	1	0	0.25	    NaN
 273.317	1	SS40	39	0pStop           	1	0	   0	    NaN
  279.32	1	SS40	40	0pStop           	1	0	   0	    NaN
283.8232	1	SS40	41	StopTrialResponse	0	1	0.75	 537.72
288.3149	1	SS40	42	75pStop          	1	0	0.75	    NaN
292.8193	1	SS40	43	StopTrialResponse	0	1	0.75	539.751
304.8159	1	SS40	44	100pGo           	0	1	   1	539.454
310.8241	1	SS40	45	25pStop          	1	0	0.25	    NaN
315.3191	1	SS40	46	25pStop          	1	0	0.25	    NaN
321.3261	1	SS40	47	StopTrialResponse	0	1	0.75	539.199
334.8144	1	SS40	48	100pGo           	0	1	   1	538.441
339.3158	1	SS40	49	StopTrialResponse	0	1	0.75	539.308
343.8305	1	SS40	50	0pStop           	1	0	   0	    NaN
351.3155	1	SS40	51	50pStop          	1	0	 0.5	    NaN
354.3149	1	SS40	52	StopTrialResponse	0	1	 0.5	538.002
360.3276	1	SS40	53	StopTrialResponse	0	1	0.75	537.761
366.3183	1	SS40	54	100pGo           	0	1	   1	538.922
370.8294	1	SS40	55	StopTrialResponse	0	1	0.75	539.078
378.3165	1	SS40	56	100pGo           	0	1	   1	537.573
382.8306	1	SS40	57	100pGo           	0	1	   1	537.606
385.8138	1	SS40	58	100pGo           	0	1	   1	538.899
388.8217	1	SS40	59	0pStop           	1	0	   0	    NaN
397.8288	1	SS40	60	StopTrialResponse	0	1	0.75	537.587
 402.331	1	SS40	61	100pGo           	0	1	   1	539.141
406.8192	1	SS40	62	StopTrialResponse	0	1	 0.5	539.261
411.3149	1	SS40	63	25pStop          	1	0	0.25	    NaN
421.8206	1	SS40	64	StopTrialResponse	0	1	 0.5	538.817
426.3189	1	SS40	65	StopTrialResponse	0	1	0.75	538.678
432.3262	1	SS40	66	0pStop           	1	0	   0	    NaN
435.3188	1	SS40	67	StopTrialResponse	0	1	0.75	537.984
438.3145	1	SS40	68	0pStop           	1	0	   0	    NaN
451.8264	1	SS40	69	StopTrialResponse	0	1	 0.5	539.072
457.8245	1	SS40	70	0pStop           	1	0	   0	    NaN
469.8226	1	SS40	71	25pStop          	1	0	0.25	    NaN
475.8218	1	SS40	72	25pStop          	1	0	0.25	    NaN
478.8205	1	SS40	73	StopTrialResponse	0	1	 0.5	538.401
486.3167	1	SS40	74	100pGo           	0	1	   1	539.319
492.3275	1	SS40	75	25pStop          	1	0	0.25	    NaN
