onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.837919	1	SS35	 1	StopTrialResponse	0	1	 0.5	538.307
15.31871	1	SS35	 2	100pGo           	0	1	   1	538.621
24.31802	1	SS35	 3	StopTrialResponse	0	1	 0.5	539.282
28.81382	1	SS35	 4	100pGo           	0	1	   1	539.471
 33.3155	1	SS35	 5	StopTrialResponse	0	1	 0.5	539.458
 37.8114	1	SS35	 6	25pStop          	1	0	0.25	    NaN
40.81438	1	SS35	 7	25pStop          	1	0	0.25	    NaN
45.30827	1	SS35	 8	25pStop          	1	0	0.25	    NaN
58.81178	1	SS35	 9	StopTrialResponse	0	1	0.75	537.592
61.81033	1	SS35	10	100pGo           	0	1	   1	539.392
67.81578	1	SS35	11	25pStop          	1	0	0.25	    NaN
73.81955	1	SS35	12	25pStop          	1	0	0.25	    NaN
79.81232	1	SS35	13	StopTrialResponse	0	1	0.75	538.735
 87.3154	1	SS35	14	25pStop          	1	0	0.25	    NaN
 91.8208	1	SS35	15	25pStop          	1	0	0.25	    NaN
 97.8121	1	SS35	16	StopTrialResponse	0	1	 0.5	537.585
102.3183	1	SS35	17	25pStop          	1	0	0.25	    NaN
109.8154	1	SS35	18	0pStop           	1	0	   0	    NaN
118.8057	1	SS35	19	100pGo           	0	1	   1	539.693
123.3254	1	SS35	20	StopTrialResponse	0	1	0.25	538.905
127.8111	1	SS35	21	0pStop           	1	0	   0	    NaN
132.3252	1	SS35	22	StopTrialResponse	0	1	0.75	 537.66
141.3117	1	SS35	23	StopTrialResponse	0	1	0.75	 538.24
147.3174	1	SS35	24	StopTrialResponse	0	1	0.25	539.043
159.3182	1	SS35	25	0pStop           	1	0	   0	    NaN
162.3282	1	SS35	26	100pGo           	0	1	   1	  539.6
165.3172	1	SS35	27	0pStop           	1	0	   0	    NaN
 172.815	1	SS35	28	StopTrialResponse	0	1	 0.5	539.985
181.8132	1	SS35	29	100pGo           	0	1	   1	537.671
187.8164	1	SS35	30	0pStop           	1	0	   0	    NaN
 193.811	1	SS35	31	25pStop          	1	0	0.25	    NaN
204.3203	1	SS35	32	StopTrialResponse	0	1	0.25	537.893
208.8165	1	SS35	33	StopTrialResponse	0	1	0.75	538.165
214.8199	1	SS35	34	StopTrialResponse	0	1	0.75	 539.04
217.8163	1	SS35	35	100pGo           	0	1	   1	538.861
222.3202	1	SS35	36	StopTrialResponse	0	1	0.75	537.944
226.8199	1	SS35	37	50pStop          	1	0	 0.5	    NaN
232.8212	1	SS35	38	50pStop          	1	0	 0.5	    NaN
237.3173	1	SS35	39	50pStop          	1	0	 0.5	    NaN
244.8254	1	SS35	40	50pStop          	1	0	 0.5	    NaN
255.3262	1	SS35	41	StopTrialResponse	0	1	0.75	537.868
267.3294	1	SS35	42	100pGo           	0	1	   1	538.537
280.8325	1	SS35	43	StopTrialResponse	0	1	 0.5	538.039
286.8194	1	SS35	44	100pGo           	0	1	   1	539.697
291.3168	1	SS35	45	0pStop           	1	0	   0	    NaN
301.8202	1	SS35	46	0pStop           	1	0	   0	    NaN
306.3173	1	SS35	47	25pStop          	1	0	0.25	    NaN
310.8254	1	SS35	48	StopTrialResponse	0	1	0.75	538.964
315.3167	1	SS35	49	0pStop           	1	0	   0	    NaN
328.8204	1	SS35	50	StopTrialResponse	0	1	0.75	 538.21
339.3241	1	SS35	51	StopTrialResponse	0	1	 0.5	537.686
351.3428	1	SS35	52	100pGo           	0	1	   1	537.734
354.3164	1	SS35	53	100pGo           	0	1	   1	537.638
361.8283	1	SS35	54	StopTrialResponse	0	1	0.75	 537.79
375.3369	1	SS35	55	100pGo           	0	1	   1	538.258
387.3252	1	SS35	56	0pStop           	1	0	   0	    NaN
391.8261	1	SS35	57	25pStop          	1	0	0.25	    NaN
394.8204	1	SS35	58	100pGo           	0	1	   1	539.379
399.3205	1	SS35	59	0pStop           	1	0	   0	    NaN
405.3356	1	SS35	60	0pStop           	1	0	   0	    NaN
409.8192	1	SS35	61	StopTrialResponse	0	1	0.75	539.116
414.3235	1	SS35	62	0pStop           	1	0	   0	    NaN
418.8217	1	SS35	63	25pStop          	1	0	0.25	    NaN
427.8278	1	SS35	64	0pStop           	1	0	   0	    NaN
433.8205	1	SS35	65	StopTrialResponse	0	1	 0.5	538.411
439.8208	1	SS35	66	0pStop           	1	0	   0	    NaN
451.8213	1	SS35	67	100pGo           	0	1	   1	538.338
  457.82	1	SS35	68	StopTrialResponse	0	1	0.75	538.464
463.8306	1	SS35	69	100pGo           	0	1	   1	539.357
474.3247	1	SS35	70	StopTrialResponse	0	1	0.75	539.051
478.8221	1	SS35	71	StopTrialResponse	0	1	 0.5	537.812
481.8176	1	SS35	72	50pStop          	1	0	 0.5	    NaN
486.3235	1	SS35	73	0pStop           	1	0	   0	    NaN
489.3272	1	SS35	74	StopTrialResponse	0	1	0.75	538.669
493.8318	1	SS35	75	50pStop          	1	0	 0.5	    NaN
