onset	duration	Subj	trial	trial_type	stop	go	go_prob	rt
1.820287	1	SS37	 1	100pGo           	0	1	   1	537.932
6.308601	1	SS37	 2	0pStop           	1	0	   0	    NaN
10.81348	1	SS37	 3	25pStop          	1	0	0.25	    NaN
13.80833	1	SS37	 4	StopTrialResponse	0	1	0.75	539.727
 18.3088	1	SS37	 5	25pStop          	1	0	0.25	    NaN
24.31734	1	SS37	 6	StopTrialResponse	0	1	 0.5	539.631
 27.3093	1	SS37	 7	StopTrialResponse	0	1	0.75	539.318
33.31716	1	SS37	 8	75pStop          	1	0	0.75	    NaN
37.81595	1	SS37	 9	0pStop           	1	0	   0	    NaN
 42.3163	1	SS37	10	100pGo           	0	1	   1	539.763
46.81347	1	SS37	11	50pStop          	1	0	 0.5	    NaN
  58.813	1	SS37	12	25pStop          	1	0	0.25	    NaN
63.30852	1	SS37	13	100pGo           	0	1	   1	538.598
75.31064	1	SS37	14	100pGo           	0	1	   1	538.368
79.81673	1	SS37	15	0pStop           	1	0	   0	    NaN
88.81552	1	SS37	16	25pStop          	1	0	0.25	    NaN
93.31096	1	SS37	17	0pStop           	1	0	   0	    NaN
106.8129	1	SS37	18	25pStop          	1	0	0.25	    NaN
120.3203	1	SS37	19	StopTrialResponse	0	1	0.75	538.107
123.3098	1	SS37	20	100pGo           	0	1	   1	539.678
126.3198	1	SS37	21	50pStop          	1	0	 0.5	    NaN
132.3122	1	SS37	22	0pStop           	1	0	   0	    NaN
138.3086	1	SS37	23	0pStop           	1	0	   0	    NaN
142.8141	1	SS37	24	50pStop          	1	0	 0.5	    NaN
147.3198	1	SS37	25	0pStop           	1	0	   0	    NaN
154.8132	1	SS37	26	50pStop          	1	0	 0.5	    NaN
160.8099	1	SS37	27	StopTrialResponse	0	1	0.75	538.415
169.8133	1	SS37	28	0pStop           	1	0	   0	    NaN
175.8151	1	SS37	29	25pStop          	1	0	0.25	    NaN
184.8221	1	SS37	30	25pStop          	1	0	0.25	    NaN
196.8199	1	SS37	31	100pGo           	0	1	   1	 538.63
202.8132	1	SS37	32	0pStop           	1	0	   0	    NaN
213.3193	1	SS37	33	0pStop           	1	0	   0	    NaN
217.8163	1	SS37	34	100pGo           	0	1	   1	538.435
228.3262	1	SS37	35	50pStop          	1	0	 0.5	    NaN
237.3272	1	SS37	36	StopTrialResponse	0	1	 0.5	537.666
241.8108	1	SS37	37	0pStop           	1	0	   0	    NaN
247.8152	1	SS37	38	25pStop          	1	0	0.25	    NaN
252.3254	1	SS37	39	StopTrialResponse	0	1	0.75	538.271
258.3187	1	SS37	40	50pStop          	1	0	 0.5	    NaN
264.3251	1	SS37	41	0pStop           	1	0	   0	    NaN
268.8136	1	SS37	42	100pGo           	0	1	   1	538.948
274.8294	1	SS37	43	100pGo           	0	1	   1	537.811
280.8165	1	SS37	44	StopTrialResponse	0	1	0.75	537.938
292.8296	1	SS37	45	25pStop          	1	0	0.25	    NaN
303.3284	1	SS37	46	100pGo           	0	1	   1	539.467
 312.327	1	SS37	47	StopTrialResponse	0	1	0.75	  539.4
315.3173	1	SS37	48	50pStop          	1	0	 0.5	    NaN
319.8137	1	SS37	49	100pGo           	0	1	   1	 537.98
327.3195	1	SS37	50	0pStop           	1	0	   0	    NaN
339.3267	1	SS37	51	25pStop          	1	0	0.25	    NaN
343.8224	1	SS37	52	0pStop           	1	0	   0	    NaN
346.8223	1	SS37	53	StopTrialResponse	0	1	 0.5	 537.53
351.3179	1	SS37	54	100pGo           	0	1	   1	539.164
364.8212	1	SS37	55	25pStop          	1	0	0.25	    NaN
370.8328	1	SS37	56	0pStop           	1	0	   0	    NaN
373.8235	1	SS37	57	StopTrialResponse	0	1	0.75	537.555
387.3285	1	SS37	58	StopTrialResponse	0	1	 0.5	538.748
390.3199	1	SS37	59	StopTrialResponse	0	1	0.75	539.503
400.8303	1	SS37	60	100pGo           	0	1	   1	538.279
405.3271	1	SS37	61	50pStop          	1	0	 0.5	    NaN
415.8325	1	SS37	62	StopTrialResponse	0	1	0.25	537.819
421.8219	1	SS37	63	StopTrialResponse	0	1	0.75	539.191
426.3279	1	SS37	64	StopTrialResponse	0	1	0.75	538.182
432.3281	1	SS37	65	StopTrialResponse	0	1	0.75	 538.35
436.8263	1	SS37	66	StopTrialResponse	0	1	 0.5	  537.5
450.3408	1	SS37	67	100pGo           	0	1	   1	538.624
454.8248	1	SS37	68	100pGo           	0	1	   1	538.663
457.8233	1	SS37	69	50pStop          	1	0	 0.5	    NaN
465.3341	1	SS37	70	25pStop          	1	0	0.25	    NaN
468.3273	1	SS37	71	25pStop          	1	0	0.25	    NaN
472.8306	1	SS37	72	StopTrialResponse	0	1	0.75	538.188
480.3248	1	SS37	73	25pStop          	1	0	0.25	    NaN
487.8217	1	SS37	74	StopTrialResponse	0	1	0.75	538.721
492.3186	1	SS37	75	50pStop          	1	0	 0.5	    NaN
